toi,tid,tfopwg_disp,pl_orbper,pl_trandurh,pl_trandep,st_tmag,st_dist,st_teff,st_logg,st_rad
465.01,270380593,KP,3.8361623,2.4128495,5357.5774934,10.7307,122.066,4910.0,4.60108,0.84738
466.01,4616072,KP,4.1876154,3.0070217,10906.185708,12.8893,772.11,6675.0,4.20094,1.23733
4666.01,165202476,CP,2.9093856,2.075,45160.0,13.3272,154.749,3666.0,4.66,0.59
467.01,20178111,FP,1.734422,2.32,1230.0,10.2767,151.504,5890.0,4.48757,0.94
468.01,33521996,KP,3.3252703,2.0538144,34741.7763037,13.3383,169.318,3724.0,4.68255,0.596801
4682.01,449197624,FP,6.7934811,1.824,5400.0,12.2624,816.554,6121.0,3.94,1.92
469.01,33692729,CP,13.6308024,4.3426564,1179.1033339,8.7615,68.192,6114.0,4.5101,1.00528
470.01,37770169,CP,12.1914558,3.3188127,2625.0570737,10.6995,130.46,5418.0,4.57259,0.840971
4715.01,268372005,FP,6.4274159,1.277,3940.0,11.907,583.6,6227.0,4.12,1.58
473.01,52640302,KP,1.5732848,2.4285285,16875.7909849,12.0506,369.926,5400.0,4.38782,1.09539
4737.01,142532090,CP,9.3202467,4.963,2200.0,11.992,580.199,5916.0,4.02,1.67
4738.01,247873937,FP,4.6498719,4.995,8110.0,12.1359,1102.97,9056.0,4.3,1.78
474.01,59843967,KP,2.5167257,2.5896099,16406.5457432,12.7632,416.459,5403.0,4.50146,0.982638
4759.01,49705089,CP,9.6578504,5.943,2300.0,12.2627,766.516,5557.0,3.79,2.09
477.01,170102285,KP,2.9444273,2.4478494,20291.3838652,11.7583,207.49,5150.0,4.55754,0.88727
478.01,172464366,FP,2.921685,3.17791,17562.44572,11.0913,344.517,6332.0,4.26074,1.37266
479.01,306362738,KP,2.7817379,2.1508237,12808.3940801,10.8164,194.553,5600.0,4.4291,1.02095
4791.01,100389539,CP,4.2809767,3.145,7520.0,10.8961,328.802,5964.0,4.13,1.49
480.01,317548889,CP,6.8659582,3.455761,334.0145589,6.7799,54.5306,6212.63,4.438,1.5000401
4808.01,126772538,FP,1.4700596,2.18,4760.0,13.4542,1585.0,6308.0,3.88,2.12
481.01,339672028,CP,10.3311664,5.626,4577.0,9.3935,179.366,5760.0,3.97699,1.73
4817.01,60074373,FP,3.190373,2.684,42550.0,14.6435,,3722.0,4.65,0.6
482.01,365639282,FP,10.8717,2.943958,14603.37238,13.084,173.8201,3692.0,4.78092,0.488
4827.01,332630868,FP,736.5601487,4.183,3600.0,12.3805,478.847,5895.4,,1.31
4829.01,268439377,FP,0.9855374,1.18,3290.0,13.1591,1007.8,6198.4,4.02,1.76
4838.01,374200604,FP,0.760019,0.638738,1865.5886518,11.869,515.491,5690.2,4.0,1.65999
4840.01,80029842,FP,2.3992876,2.545,1180.0,12.2896,502.28,6536.0,4.45,1.15
4846.01,418971787,FP,1.0638184,3.191,3220.0,13.0246,282.469,4963.0,4.63,0.73
485.01,427352241,FP,1.2667147,1.712,1870.0,9.9955,282.205,6084.0,4.28965,1.87
4856.01,428685938,FP,14.4896397,1.898,40070.0,14.379,119.474,3376.0,4.87,0.35
4858.01,262499797,FP,1.7509117,1.4130673,70067.1013669,14.8083,193.977,3333.0,4.79,0.443812
486.01,260708537,CP,1.7447031,1.066,160.0,9.36854,15.2142,3445.0,4.85243,0.43
4860.01,335590096,CP,1.5229985,1.196,58060.0,13.7726,80.1423,3237.0,4.87,0.35
488.01,452866790,CP,1.1979996,0.9682003,1150.3177297,11.1972,27.3644,3332.0,4.91528,0.354529
4886.01,457743020,FP,3.251249,2.123,12040.0,12.9004,997.825,6951.0,4.18,1.66
489.01,455096220,KP,3.6466612,3.9225178,8994.5736642,11.8997,506.965,6096.0,4.21513,1.35672
4902.01,358072664,FP,4.1934945,1.873,2710.0,12.8989,727.548,5541.0,4.01,1.63
491.01,468987719,KP,3.3326812,3.125,17008.0,12.7656,528.825,5645.0,4.37683,1.11
4914.01,49254857,CP,10.5988743,1.638,12920.0,11.6629,299.89,5809.9,4.42,1.04
4916.01,454069765,KP,4.1197036,4.547,2690.0,12.1137,647.595,5848.8,3.96,1.79
492.01,17746821,KP,3.1220166,3.5718864,6304.9170255,11.3155,515.458,6280.0,4.08133,1.72958
4934.01,292797572,FP,2.8013515,5.405,4590.0,12.6554,824.376,7518.0,4.23,1.67
4946.01,319783554,FP,1.819376,2.97,5240.0,12.1164,664.284,7567.0,4.31,1.53
495.01,22529346,KP,1.2749246,2.783,18699.0,10.056,269.898,6459.0,4.24006,1.52
4964.01,406443564,FP,1.1167145,1.817,12810.0,13.2364,760.606,6611.0,4.41,1.22
4985.01,294315741,FP,3.5678072,2.968,17670.0,13.3162,1421.29,7819.0,4.24,1.71
4994.01,277128619,CP,21.4921464,4.199,5960.0,11.9545,329.304,5520.0,4.34,1.11
500.01,134200185,CP,0.5481573,0.9424668,226.8573536,9.4022,47.3924,4590.0,4.50961,0.751825
501.01,134537478,KP,1.7100122,1.79,12680.0,10.3887,250.121,5720.0,4.16816,1.51
5016.01,68322189,FP,1.2833689,2.592,20090.0,12.5209,365.511,5442.0,4.4,1.01
5027.01,361711730,CP,10.2436729,2.999,9410.0,10.9097,204.429,5845.9,4.5,0.96
503.01,186812530,CP,3.6773543,1.441,3949.0,9.19813,255.416,7887.0,4.28126,1.68
504.01,219164808,FP,1.6773063,2.352,3910.0,9.6646,425.719,6915.0,4.17618,2.56
505.01,268644785,KP,3.3294649,4.0123108,10603.9863905,10.6815,324.683,6003.0,4.16979,1.52238
506.01,274138511,FP,2.774207,2.393565,693.389889,10.4215,267.292,5280.0,4.44454,0.945062
5065.01,243244680,KP,19.4921473,3.568,1700.0,9.66896,181.69,6128.0,4.23,1.36
5067.01,117275513,KP,4.6886342,2.651,1469.0,11.7421,201.856,4954.0,4.47,0.87
5068.01,366631954,KP,4.7369669,2.58,1238.0,11.1704,154.83,5069.2,4.46,0.79
5070.01,319968129,FP,6.216994,2.759,2060.0,10.3879,286.43,6304.0,4.16,1.54
5074.01,6893917,KP,3.0801795,3.4870958,8926.432346,9.02097,226.5,7511.0,4.21,1.70169
5075.01,23113034,FP,1.7134571,1.433,355.0,8.3482,246.968,8638.0,3.93,2.64
5076.01,303432813,CP,23.4428912,4.392,1623.0,9.9909,82.857,4794.4,4.47,0.85
5079.01,69672493,FP,1.4920726,1.594,907.0,9.642901,77.3109,5125.0,4.56,0.81
508.01,425206121,KP,4.6117328,4.065,11890.0,9.654,300.276,7346.0,4.14208,1.67
5080.01,17409453,KP,9.72665,4.584,2287.0,12.9285,491.242,5583.6,4.11,1.45
5081.01,203214138,KP,5.1699026,1.972,3110.0,10.5649,306.57,6283.4,4.18,1.48
5082.01,437011608,CP,4.2403543,2.353,842.0,7.6253,43.1406,5670.0,4.5,0.93
5083.01,5882269,KP,4.7948642,2.245,2280.0,12.0394,107.272,4072.0,4.62,0.65
5086.01,178217113,KP,2.9956366,2.287,7778.0,11.0514,348.646,6135.5,4.21,1.4
5087.01,18310799,KP,17.3070631,3.646,1909.0,10.1192,59.2474,4230.6,4.48,0.77
509.01,453211454,CP,9.0588209,3.342,875.0,7.9259,48.9739,5560.26,4.438,0.96
509.02,453211454,CP,21.4003129,5.3847459,960.7539877,7.9259,48.9739,5560.26,4.438,0.962324
5090.01,184892124,KP,1.9828041,1.1139386,132105.0435175,16.0573,185.731,3213.0,4.93347,0.293047
5093.01,63189173,KP,2.2984058,2.0873186,30832.0537335,12.8033,202.152,4221.54,4.45733,0.794584
5094.01,19028197,KP,3.3366511,1.8580034,6765.8704326,10.2479,29.4214,3552.0,4.74,0.499698
5095.01,434226736,KP,3.4845543,0.9158601,13705.5317992,13.0275,44.9565,3204.0,4.93668,0.290216
5096.01,26826078,KP,2.8753183,1.615,23676.0,10.2832,71.0374,4604.0,4.64,0.68
5097.01,203214081,KP,5.7459945,1.185,3650.0,11.5219,27.9276,3413.0,4.91,0.32
5098.01,14770122,KP,3.5438732,4.2332052,10892.9403038,11.8887,697.004,6466.0,4.07444,1.74624
5101.01,366410512,KP,10.1367283,5.341,1059.0,11.6718,518.625,6283.0,4.17177,1.51
5108.01,350348197,CP,6.7535728,2.173,1740.0,9.18458,130.919,5880.0,4.22,1.32
511.01,440777904,KP,3.3552444,3.7362246,11199.9266299,11.3072,415.344,6373.0,4.27283,1.41886
5111.01,203289099,KP,3.3557219,1.599,1101.0,11.7538,75.1691,3807.0,4.68,0.56
5119.01,75427473,FP,1.4713984,3.028,236.0,8.96861,179.327,5110.7,,2.66
5121.01,366568760,KP,8.4071591,5.002,533.0,11.6522,878.43,4642.6,,4.71
5123.01,332022997,KP,3.2810299,1.9734854,1163.6040257,11.1983,123.438,4783.6,4.59,0.735345
5123.02,332022997,KP,8.4388997,2.5274041,1269.2030732,11.1983,123.438,4783.6,4.59,0.735345
5124.01,306902029,FP,1.0754572,1.832,690.0,10.4406,588.788,6290.0,3.49,3.29
5126.01,27064468,CP,5.4589863,3.39,1230.0,9.56225,160.414,6223.0,4.33,1.24
5126.02,27064468,CP,17.9051919,4.555,771.0,9.56225,160.414,6223.0,4.33,1.24
5133.01,312221462,FP,30.4408598,4.586,1500.0,10.3703,404.955,8158.9,4.34,1.58
5134.01,95010343,FP,6.880459,2.037,445.0,9.16636,149.969,6474.0,4.32,1.31
5135.01,172110606,FP,2.0197299,2.563,426.0,8.96147,152.97,5810.0,3.96,1.77
5136.01,175236511,KP,7.8092052,3.393,480.0,12.0789,446.821,5906.9,4.3,1.22
5138.01,38087018,KP,1.7292681,1.8278099,23043.2055193,14.6026,495.317,4377.0,4.50156,0.766495
514.01,366576758,KP,11.3909685,3.8062467,16337.7657792,13.6674,475.758,5027.0,4.51935,0.875936
5141.01,350020859,KP,11.8141726,5.5649352,1504.894167,8.74761,132.345,5609.0,3.93083,1.78598
5146.01,173103335,KP,10.0546003,2.640621,1321.020031,10.5459,44.0727,3920.0,4.6932,0.550856
515.01,366622912,CP,3.1148931,2.3721346,25980.7010915,13.7988,442.813,4973.0,4.438,0.74956
5150.01,40954422,FP,1.7578288,3.218,2116.0,10.0768,434.304,6640.0,3.76,2.59
5152.01,257527578,CP,54.3212423,4.024,3708.0,10.6509,382.898,6207.0,3.99,1.82
5153.01,124029677,CP,20.9108406,4.478,5936.0,11.215,390.484,6408.0,4.27,1.38
5155.01,388811663,KP,9.7956535,2.7073092,1633.7953711,11.7603,109.218,4147.0,4.55,0.706632
5162.01,60286662,KP,8.5623289,3.0961685,4321.4694896,13.2027,564.454,5545.3,4.41,1.0230401
5164.01,6892385,KP,8.2669589,3.328,1316.0,11.2089,197.989,5411.1,4.49,0.92
5168.01,363548415,KP,6.7713411,2.836,2930.0,11.9186,249.645,5231.0,4.49,0.89
517.01,308307606,FP,9.8850244,2.4234353,9891.3681761,13.2361,416.217,5522.0,4.39493,0.819196
5170.01,330690135,KP,14.7565015,4.9375033,2238.4830035,11.5559,343.99,5790.7,4.3,1.20174
5174.01,49428710,CP,12.2193392,4.8876935,1670.1310625,10.6309,197.243,5643.77,4.35958,1.09457
5178.01,149969625,KP,14.0666014,2.7078373,1450.8250307,10.7875,134.591,5141.67,4.53051,0.837606
5184.01,28643432,FP,2.2751393,2.087,3350.0,11.649,504.97,5810.0,3.99,1.71
5189.01,408549705,FP,9.5064017,3.258,8710.0,12.9177,497.269,5999.0,4.41,1.09
519.01,218795833,CP,1.2652338,1.2121003,110215.6795079,14.4347,115.557,3225.0,5.00457,0.355309
5198.01,193628179,FP,3.2623468,2.91,8540.0,11.9993,504.372,5957.4,4.18,1.41
5205.01,419411415,CP,1.6306523,1.202,68050.0,13.6136,86.4493,3262.0,4.83,0.4
521.01,27649847,CP,1.5428486,1.1958898,2154.4855781,12.4029,60.9425,3439.0,4.97486,0.420028
5212.01,424699834,FP,2.4011407,3.6926411,3193.9893038,12.8257,790.407,5911.0,4.11,1.50878
5218.01,259172249,CP,4.2914879,2.3462656,19180.7233775,14.5179,377.483,3937.0,4.59,0.675707
5226.01,195093356,FP,7.8284207,5.456,32460.0,11.8572,296.602,5707.0,4.5,0.94
523.01,93125144,FA,9.91102,2.981681,6044.13412,9.6833,77.8471,4692.0,4.29723,0.941705
5231.01,105387356,FP,1.5163046,3.619,1180.0,11.4186,876.326,6529.0,3.58,3.11
5232.01,69356857,CP,4.0966887,4.557,5620.0,11.7791,609.388,6212.0,4.04,1.74
5238.01,219016883,CP,4.8721904,2.584,2180.0,11.637,290.646,5430.5,4.42,1.02
524.01,365690646,FA,12.983175,1.527578,1180.996904,10.094,293.27,6962.64,4.14716,1.67983
5240.01,40055053,CP,4.1793301,5.161,4900.0,11.6917,980.487,7349.0,3.93,2.31
5246.01,295807723,FP,0.6972223,1.095,6460.0,13.4161,1095.81,6556.0,4.09,1.74
5257.01,185226925,FP,3.1979646,5.69,2060.0,12.1624,1021.21,5990.0,3.54,2.93
5258.01,147895461,FP,0.5919629,1.0,2450.0,12.4322,908.659,6337.0,4.0,1.85
526.01,200593988,FP,7.699087,4.380607,8072.469566,12.3069,70.9325,3617.0,4.81052,0.45
5260.01,326347927,FP,7.2617331,6.258,1310.0,11.9625,256.473,4780.0,4.25,1.09
5262.01,274122380,FP,2.873138,2.908,1240.0,11.8225,355.201,5856.0,4.37,1.11
5268.01,202468443,FP,2.0685871,0.598,38060.0,14.5982,97.0798,3162.0,4.92,0.31
5275.01,219466803,FP,12.5951009,0.876,4280.0,12.9179,486.898,5251.0,4.32,1.09
528.01,403693875,FP,3.5248693,3.1475424,24987.7992456,13.3675,192.351,3965.0,4.68568,0.613
529.01,438490744,FP,1.665878,4.956738,85643.986097,14.1396,63.0507,3021.0,5.10725,0.172
5293.01,250111245,CP,2.9304371,1.73,50830.0,13.9766,162.229,3692.0,4.77,0.5
5296.01,241102583,FP,1.7386091,1.691,18980.0,12.4323,271.346,5362.8,4.65,0.75
530.01,387690507,CP,6.3875739,2.5660579,23994.2960408,13.5287,148.762,3688.0,4.78199,0.544769
5301.01,58825110,CP,5.8588751,3.581,2690.0,11.1893,629.161,6418.0,3.82,2.31
5319.01,246965431,CP,4.0785273,1.561,4530.0,12.0828,61.171,3580.0,4.77,0.48
532.01,144700903,CP,2.32664,1.6497284,7844.7831198,12.6785,135.047,3946.0,4.69039,0.623609
5321.01,243153196,FP,10.1391591,2.662,6450.0,10.7304,483.421,6584.3,3.96,2.04
534.01,281909674,KP,4.0350444,2.8526163,11850.4722606,14.4266,1148.93,5945.0,4.46721,1.1370699
5344.01,16005254,CP,3.7927572,1.47,24440.0,13.2239,138.367,3575.0,4.67,0.58
5349.01,26054627,CP,3.3176675,1.796,25010.0,13.8117,188.336,3640.0,4.66,0.59
535.01,280210963,KP,2.8280391,2.6215943,28860.8258278,14.7971,1126.37,5675.0,4.37342,1.0367399
536.01,234825296,KP,9.2432303,2.4045872,10879.9770333,13.8786,844.061,5880.0,4.47813,1.2998101
5374.01,20096620,KP,2.9164004,3.28681,7257.7025481,9.9596,246.81,5720.0,3.92,1.82744
5384.01,165297570,KP,2.9895092,3.3503883,12117.7788754,9.6022,218.05,6317.0,4.12,1.61396
5388.01,407591297,CP,2.594675,0.313,1070.0,10.5737,18.5226,3495.0,4.91164,0.31
5396.01,202428245,FP,32.1400505,2.809,883.0,9.3373,265.035,5019.0,,3.37
5398.01,8260536,CP,10.590923,4.105,10290.0,9.58055,130.855,6017.1,4.44,1.05
5398.02,8260536,CP,4.7728997,2.906,920.0,9.58055,130.855,6017.1,4.44,1.05
540.01,200322593,CP,1.2391534,0.4887749,2318.6594409,11.5045,14.0022,3042.0,4.438,0.197117
5418.01,115564354,FP,1.6421819,2.459,1100.0,11.6985,205.719,5627.0,4.64,0.79
5429.01,5800958,FP,4.2318085,2.558,1780.0,11.9696,809.167,8064.0,4.17,1.91
543.01,53593457,FP,0.530893,1.910177,33453.597195,15.0404,,3085.0,5.0795,0.193
5434.01,307377219,FP,4.1629444,2.064,3670.0,12.4151,744.34,6005.0,3.94,1.88
5440.01,29374525,FP,3.813812,2.572,2310.0,11.8338,151.894,4689.0,4.61,0.71
5447.01,239722954,FP,1.4958429,1.534,2830.0,13.1472,602.413,5666.0,4.24,1.27
545.01,37168957,KP,1.9000862,2.3058232,25717.0085858,14.2465,764.889,5440.0,4.41615,0.934028
5450.01,6653897,FP,0.8857522,1.579,760.0,11.4541,317.566,6238.2,4.42,1.13
5456.01,87044036,FP,1.0711292,2.213,2030.0,12.3128,555.611,6070.0,4.26,1.31
546.01,36440357,KP,9.2016496,4.4317333,13812.3233628,13.1573,726.412,6190.0,4.36651,1.12271
547.01,36352297,KP,1.5089635,2.373,13140.0,13.0501,787.909,5950.0,4.32551,1.29
5478.02,95122849,FP,10.1197017,2.129,2570.0,12.0515,591.13,5656.0,3.95,1.75
548.01,42821097,KP,3.8971203,4.8258882,6312.7462771,13.1861,790.663,6090.0,4.08625,1.6395
549.01,32830028,FP,0.516278,0.565611,20289.210823,14.2321,80.6542,3009.0,5.10976,0.169
550.01,311183180,FP,13.24981,3.299,27250.0,9.1073,62.0121,5076.0,4.71,0.69
550.02,311183180,FP,10.043245,3.099789,21393.227138,9.1073,62.0121,5076.0,4.71,0.670549
5503.01,350044062,FP,5.9522831,1.966,7280.0,12.3391,713.921,6031.2,4.05,1.65
5513.01,184869170,FP,7.7235903,5.953,2720.0,12.3467,1307.02,5994.0,3.5,3.08
552.01,44737596,CP,2.788654,1.8900186,26339.9057953,13.8231,194.964,3654.0,4.438,0.587106
5520.01,374180079,KP,14.69808,3.7370696,1897.6641496,10.6269,77.5586,4362.0,4.53943,0.733789
5520.02,374180079,KP,19.4834833,4.6663301,1509.6832721,10.6269,77.5586,4362.0,4.53943,0.733789
5528.01,458686847,KP,1.2916034,1.3077871,1566.7959545,12.7482,101.632,3689.0,4.72452,0.514745
5529.01,366411016,KP,8.8652886,3.2904518,1699.9442212,11.8964,203.896,5368.0,4.71954,0.697439
553.01,161477033,FA,14.058151,3.514627,858.616845,10.0614,108.159,5465.0,4.57025,0.839854
5534.01,176868951,KP,0.3693057,1.0027781,755.6535935,11.3328,152.509,5129.0,4.61786,0.755722
5535.01,411697517,KP,3.3863171,3.2671057,6259.8518041,14.4087,1314.53,5780.0,4.438,
5540.01,456305193,FP,1.0995742,0.952,3168.0,10.2003,242.868,6040.0,4.13,1.51
5542.01,466206508,CP,75.1247037,8.599,11171.0,11.8452,348.849,5392.9,4.2,1.27
555.01,170849515,CP,1.9416366,1.9321358,32945.1347849,14.857,385.689,3837.0,4.72608,0.633668
5555.01,388804061,KP,32.9373717,2.3059589,3192.1429439,11.2373,38.0266,3464.0,4.7864,0.444516
5558.01,14570099,KP,26.1944549,3.8354088,1202.7716675,11.0384,105.58,4678.0,4.60838,0.709927
5559.01,456945304,KP,2.1408063,1.569,628.0,10.3729,144.202,5372.0,4.40929,1.0
556.01,59003115,FP,2.294185,2.750763,697.472004,11.3075,146.905,5062.0,4.62,0.707445
5562.01,17307715,KP,13.8532745,3.1969542,1068.1330554,11.4529,72.7998,3893.47,4.58272,0.655766
5574.01,268405086,FP,6.8242909,2.787,700.0,11.6643,117.383,3999.0,4.35,0.87
558.01,207110080,CP,14.5728985,2.5623497,4464.4359891,10.9923,402.63,6025.8,4.0,1.76095
559.01,209459275,CP,6.9839072,5.076,10050.0,10.5704,233.266,5972.0,4.31,1.21
560.01,101011575,CP,6.3980642,2.004,1656.0,8.5925,31.5666,4695.0,4.5,0.63
560.02,101011575,CP,18.8792871,3.262,1199.0,8.5925,31.5666,4695.0,4.5,0.63
561.01,377064495,CP,10.778833,3.416,1130.0,9.5273,85.799,5391.0,4.52526,0.84
561.02,377064495,CP,0.4465713,1.077,294.0,9.5273,85.799,5391.0,4.52526,0.84
561.03,377064495,CP,25.7122157,5.9710228,1151.454738,9.5273,85.799,5391.0,4.52526,0.840576
561.04,377064495,CP,,6.6489216,914.6281731,9.5273,85.799,5391.0,4.52526,0.840576
5616.01,154220877,CP,2.0034478,1.285,24660.0,14.6877,390.415,3927.0,4.61,0.65
562.01,413248763,CP,3.9306027,1.196,1048.0,8.74094,9.44181,3505.0,4.90573,0.36
5621.01,219467837,FP,39.9753375,6.088,9160.0,12.64,718.289,5989.0,4.16,1.45
5631.01,347430350,KP,2.2438471,2.574,10310.0,9.32423,161.997,6458.0,4.31,1.33
5634.01,119585136,CP,2.2054776,1.633,28280.0,14.9839,306.144,3770.0,4.71,0.53
564.01,1003831,CP,1.6511456,0.9495247,3205.5671437,10.6701,199.581,5752.0,4.47122,1.12196
5640.01,373729723,FP,13.0518467,3.333,39070.0,12.0633,257.567,5268.9,4.55,0.83
5648.01,23863106,FP,3.3078803,1.508,32920.0,13.8994,163.236,3571.0,4.73,0.51
566.01,1133072,FP,0.846542,2.408837,2524.567663,12.625,83.5896,3380.0,4.92521,0.325
567.01,13349647,KP,1.5373643,1.7528779,17828.6194882,12.212,386.346,5959.0,4.4894,0.959588
5672.01,461239485,KP,3.0390851,1.6455076,12337.5570732,11.4063,199.173,5316.0,4.52626,0.864673
5674.01,368805700,KP,3.5771891,3.0669978,15679.3921242,12.1159,392.791,5849.09,4.40819,1.06358
5675.01,181949561,KP,4.0548695,2.8063409,23163.2926161,11.3763,213.982,5326.6,4.38933,1.01342
5676.01,311133118,KP,3.5061649,1.6009658,18379.4360484,10.5319,100.848,4906.0,4.56858,0.771086
5678.01,209464063,CP,119.3355264,6.863,2400.0,10.6691,165.393,5516.0,4.48,0.94
5680.01,368739874,CP,3.3575477,1.788,26240.0,12.9463,306.779,5013.0,4.61,0.75
5685.01,460396820,KP,2.3409909,2.5,12040.0,11.0062,322.114,6090.0,4.23,1.35
5688.01,193634953,CP,2.9479689,1.584,24090.0,14.2085,226.318,3588.0,4.67,0.58
569.01,123482865,CP,6.5562078,2.314,2970.0,9.4727,156.226,6845.0,4.36113,1.47
5695.01,103865797,FP,2.2232698,0.648,31700.0,14.2399,100.029,3157.0,4.87,0.36
5702.01,141985686,FA,3.1291319,1.993,680.0,9.83993,222.812,6236.0,4.13,1.57
5704.01,148673433,CP,3.7711066,2.3375061,1647.6730314,10.6147,89.637,4590.0,4.5426,0.757521
571.01,270468559,KP,4.6418435,3.8566772,7525.447523,11.5598,405.238,5743.0,4.14093,1.41374
5713.01,219041246,CP,10.4419896,1.714349,3992.4372644,12.7022,40.8668,3271.0,4.93417,0.292425
5720.01,230055368,CP,1.4344602,0.9348877,1028.2187852,11.6196,35.8256,3421.0,4.85368,0.37103
5726.01,71582156,CP,5.4911302,1.9062098,448.451647,9.16067,108.848,5874.0,4.37711,1.10649
574.01,315002523,KP,3.3023907,5.1743599,8027.6122024,12.4257,861.843,6071.0,3.93311,1.91031
5742.01,258557847,FP,3.965824,2.911,680.0,10.042,438.137,6199.0,3.62,2.8
5746.01,318209162,FP,711.7642825,3.4176443,20978.1367866,10.5295,85.5353,4661.56,4.57751,0.732648
5747.01,4918918,CP,0.5734766,0.9004508,818.3903403,10.7818,28.5321,3466.0,4.80761,0.420908
575.01,386435344,FP,19.3721051,3.0859149,3219.5594645,8.77728,181.987,6529.0,4.00314,1.88186
576.01,408310006,CP,5.4435354,3.5,3219.0,8.86849,114.173,6313.0,4.32632,1.25
5769.01,462715015,FP,1.7548863,1.314,2620.0,11.5578,278.969,5589.0,4.37,1.08
578.01,423275733,KP,2.0528684,2.6201128,8982.0803562,12.3368,730.933,6010.0,4.13259,1.70948
5786.01,40292751,CP,12.7791964,5.242,3008.0,9.77301,192.475,6280.0,4.28,1.33
5787.01,446616059,FP,3.1072375,4.485,737.0,9.77017,174.979,6030.0,4.25,1.31
5791.01,110936761,FP,2.2906144,1.949,1390.0,10.4519,198.263,5651.0,4.27,1.22
5793.01,398895470,KP,2.6940348,4.1073512,11715.9037129,10.5523,348.185,6479.0,4.1239,1.65082
5794.01,273874849,KP,1.4857148,2.3275852,21303.5958289,13.6414,720.753,5781.0,4.44616,1.01034
5795.01,151724385,CP,6.1406882,3.3861325,2627.6198191,10.1872,156.53,5708.0,4.4,1.05042
5796.01,391958006,KP,1.7430143,2.2872101,32205.6970804,11.6659,213.283,5529.0,4.48157,0.937741
5797.01,374530847,KP,2.152163,1.7531966,16986.633013,10.9984,153.242,5147.0,4.51349,0.85467
5798.01,305243225,KP,1.2129139,2.1862785,14617.2679583,11.734,364.813,5918.23,4.34796,1.15176
5799.01,328081248,CP,4.1645448,1.5725422,2612.2397484,11.1798,27.8123,3521.0,4.8805,0.343358
5800.01,151759246,CP,2.6282606,1.2408211,731.2082684,8.6133,42.9052,4821.0,4.51,0.817034
5801.01,243921117,KP,3.067816,2.1103325,34536.7848173,10.3622,49.7876,3965.0,4.62,0.636572
5802.01,399402994,KP,2.7161298,3.5299033,14527.4470152,11.8886,398.505,5962.0,4.32795,1.18678
5804.01,303055194,FP,1.7615631,1.171,1050.0,9.78095,263.608,6270.7,3.94,1.95
5812.01,388909695,KP,10.1466193,5.519,8161.0,10.4106,194.333,5660.0,4.27,1.22
5812.02,388909695,KP,,5.935,5553.0,10.4106,194.333,5660.0,4.27,1.22
5815.01,375942197,KP,3.8993831,5.1857347,6492.4843324,11.5352,568.42,6152.0,3.96619,1.86222
5817.01,418604868,CP,15.6146058,5.8168055,467.1437307,8.0581,80.7542,5809.0,4.17404,1.3820699
5818.01,283419843,KP,2.6052674,4.24521,11139.9639243,12.5375,738.519,5916.0,4.02617,1.66978
582.01,287474726,FP,3.7442007,3.5004762,803.2627817,9.3994,900.651,9988.0,3.59,4.23822
5820.01,459730973,KP,3.9156848,3.584776,6668.8007799,11.07,466.433,6228.0,3.98845,1.83823
5821.01,354619337,KP,2.1425095,5.163,7961.0,8.08821,182.273,7893.0,4.105,2.02
5822.01,466390120,KP,1.5487245,2.8258531,9869.0318921,12.0671,523.337,5887.35,4.16889,1.41021
5824.01,272366748,KP,3.8555897,3.2379644,16813.9237374,14.8018,1257.16,5741.0,4.40631,1.05268
584.01,74482749,FP,1.2622658,1.7829162,3711.7152579,9.1103,436.431,9255.0,3.88,2.9098899
5850.01,151728428,FP,3.9997367,0.384,7460.0,10.9951,64.193,3827.0,4.62,0.64
5855.01,41422753,FP,2.4710528,3.033,5420.0,12.3924,438.754,6114.0,4.52,0.97
5862.01,20988926,FP,5.3194765,4.653,3640.0,12.0997,1276.28,6987.0,3.77,2.66
5866.01,341297143,FP,3.8421028,1.184,8920.0,11.1838,356.406,6247.0,4.28,1.32
5867.01,380517859,FP,1.109435,2.723,27240.0,14.9156,254.311,3613.0,4.75,0.49
587.01,294090620,FP,8.044239,5.3289306,4937.505363,7.81307,210.139,9333.0,,2.0411401
5876.01,106114491,FP,9.7216312,3.272,1830.0,10.6372,387.926,6702.0,4.13,1.7
5882.01,232941965,CP,7.1487697,6.864,1900.0,10.6338,416.104,5706.0,3.7,2.35
5887.01,277987172,FP,6.3989216,2.781,3830.0,12.4276,726.81,6243.0,4.12,1.59
589.01,412961700,FP,2.5183846,2.1596206,616.0227482,6.725,390.393,10817.0,,5.7888398
5892.01,375199523,FP,1.9447712,1.345,2880.0,11.6866,593.047,5369.0,3.68,2.32
5899.01,126171392,FP,0.7835688,1.095,7440.0,12.935,675.895,5932.0,4.26,1.28
590.01,270841724,FP,18.90372,9.067,24270.0,10.441,,,,
5901.01,294173437,FP,5.555905,3.459,3750.0,12.5454,853.753,5867.0,3.88,1.95
5908.01,452483795,FP,2.4515393,3.005,7520.0,13.0008,841.296,7143.0,4.4,1.32
591.01,146261607,FP,8.4915117,6.035,40640.0,10.1749,1219.08,9365.0,4.08,4.18
5910.01,273774284,FP,17.2182695,7.888,4810.0,13.4177,932.309,6330.0,4.31,1.29
5915.01,329709756,FP,12.5482879,3.396,49260.0,14.3196,273.689,3923.0,4.66,0.59
